season,game_id,date,away_team,home_team,actual_away,actual_home,actual_total,actual_home_margin,proj_away,proj_home,proj_total,proj_home_margin,proj_home_winprob,ml_pick,ml_actual
2024-25,0022400238,2024-11-17,Denver Nuggets,Memphis Grizzlies,90,105,195,15,120.1,121.0,241.1,3.4,0.6103,True,True
2024-25,0022400241,2024-11-17,Houston Rockets,Chicago Bulls,143,107,250,-36,115.7,119.5,235.2,0.2,0.507,True,False
2024-25,0022400234,2024-11-17,Phoenix Suns,Minnesota Timberwolves,117,120,237,3,113.5,114.4,228.0,6.6,0.7076,True,True
2024-25,0022400245,2024-11-18,Philadelphia 76ers,Miami Heat,89,106,195,17,110.3,112.0,222.3,6.0,0.6919,True,True
2024-25,0022400250,2024-11-18,Atlanta Hawks,Sacramento Kings,109,108,217,-1,114.6,119.2,233.8,3.8,0.6231,True,False
2024-25,0022400249,2024-11-18,Orlando Magic,Phoenix Suns,109,99,208,-10,106.6,116.4,223.0,1.7,0.5576,True,False
2024-25,0022400251,2024-11-18,Golden State Warriors,LA Clippers,99,102,201,3,114.6,117.0,231.6,3.8,0.6231,True,True
2024-25,0022400246,2024-11-18,Washington Wizards,New York Knicks,106,134,240,28,109.1,117.1,226.1,10.3,0.8044,True,True
2024-25,0022400248,2024-11-18,Houston Rockets,Milwaukee Bucks,100,101,201,1,114.5,118.5,233.0,2.0,0.5665,True,True
2024-25,0022400244,2024-11-18,Chicago Bulls,Detroit Pistons,122,112,234,-10,116.3,119.3,235.6,4.7,0.6513,True,False
2024-25,0022400247,2024-11-18,Indiana Pacers,Toronto Raptors,119,130,249,11,115.8,115.4,231.2,0.3,0.5085,True,True
2024-25,0022400022,2024-11-19,Charlotte Hornets,Brooklyn Nets,115,116,231,1,106.3,110.0,216.3,3.8,0.6231,True,True
2024-25,0022400025,2024-11-19,Oklahoma City Thunder,San Antonio Spurs,104,110,214,6,116.8,120.2,237.0,-3.9,0.3716,False,True
2024-25,0022400021,2024-11-19,Cleveland Cavaliers,Boston Celtics,117,120,237,3,117.9,119.3,237.3,3.1,0.6016,True,True
2024-25,0022400023,2024-11-19,Denver Nuggets,Memphis Grizzlies,122,110,232,-12,120.1,121.0,241.1,3.4,0.6103,True,False
2024-25,0022400024,2024-11-19,New Orleans Pelicans,Dallas Mavericks,91,132,223,41,111.0,114.7,225.7,6.6,0.7101,True,True
2024-25,0022400026,2024-11-19,Utah Jazz,Los Angeles Lakers,118,124,242,6,111.3,115.0,226.3,7.7,0.7389,True,True
2024-25,0022400259,2024-11-20,Orlando Magic,LA Clippers,93,104,197,11,109.8,116.1,225.9,5.3,0.6705,True,True
2024-25,0022400252,2024-11-20,New Orleans Pelicans,Cleveland Cavaliers,100,128,228,28,112.3,119.2,231.6,11.4,0.8283,True,True
2024-25,0022400258,2024-11-20,Atlanta Hawks,Golden State Warriors,97,120,217,23,116.6,118.4,235.0,4.9,0.6596,True,True
2024-25,0022400256,2024-11-20,Portland Trail Blazers,Oklahoma City Thunder,99,109,208,10,115.4,120.5,235.9,9.9,0.795,True,True
2024-25,0022400253,2024-11-20,Chicago Bulls,Milwaukee Bucks,106,122,228,16,116.1,119.4,235.4,4.8,0.6554,True,True
2024-25,0022400257,2024-11-20,New York Knicks,Phoenix Suns,138,122,260,-16,112.2,115.4,227.6,-0.1,0.495,False,False
2024-25,0022400255,2024-11-20,Philadelphia 76ers,Memphis Grizzlies,111,117,228,6,113.8,118.6,232.4,7.9,0.745,True,True
2024-25,0022400254,2024-11-20,Indiana Pacers,Houston Rockets,113,130,243,17,116.2,117.7,233.9,4.1,0.6345,True,True
2024-25,0022400263,2024-11-21,Orlando Magic,Los Angeles Lakers,119,118,237,-1,108.2,116.6,224.7,3.6,0.6189,True,False
2024-25,0022400262,2024-11-21,Utah Jazz,San Antonio Spurs,118,126,244,8,111.3,115.1,226.4,5.9,0.6879,True,True
2024-25,0022400261,2024-11-21,Minnesota Timberwolves,Toronto Raptors,105,110,215,5,114.4,114.8,229.2,-1.0,0.4666,False,True
2024-25,0022400260,2024-11-21,Detroit Pistons,Charlotte Hornets,121,123,244,2,112.8,112.4,225.2,-2.0,0.434,False,True
2024-25,0022400033,2024-11-22,Dallas Mavericks,Denver Nuggets,123,120,243,-3,113.8,120.0,233.9,5.3,0.6705,True,False
2024-25,0022400028,2024-11-22,Boston Celtics,Washington Wizards,108,96,204,-12,114.8,112.8,227.5,-6.7,0.2877,False,False
2024-25,0022400034,2024-11-22,Sacramento Kings,LA Clippers,88,104,192,16,115.3,115.0,230.4,4.9,0.6596,True,True
2024-25,0022400027,2024-11-22,Brooklyn Nets,Philadelphia 76ers,98,113,211,15,106.3,111.8,218.1,3.5,0.6131,True,True
2024-25,0022400031,2024-11-22,Portland Trail Blazers,Houston Rockets,88,116,204,28,112.9,116.8,229.7,6.3,0.6998,True,True
2024-25,0022400032,2024-11-22,Golden State Warriors,New Orleans Pelicans,112,108,220,-4,111.6,115.1,226.7,-2.7,0.412,False,False
2024-25,0022400030,2024-11-22,Atlanta Hawks,Chicago Bulls,122,136,258,14,117.5,120.2,237.7,2.8,0.5914,True,True
2024-25,0022400029,2024-11-22,Indiana Pacers,Milwaukee Bucks,117,129,246,12,115.8,118.3,234.1,3.1,0.6031,True,True
2024-25,0022400269,2024-11-23,Golden State Warriors,San Antonio Spurs,94,104,198,10,112.9,117.6,230.5,0.3,0.51,True,True
2024-25,0022400264,2024-11-23,New York Knicks,Utah Jazz,106,121,227,15,113.0,114.2,227.1,-2.9,0.4032,False,True
2024-25,0022400267,2024-11-23,Portland Trail Blazers,Houston Rockets,104,98,202,-6,112.9,116.8,229.7,6.3,0.6998,True,False
2024-25,0022400268,2024-11-23,Charlotte Hornets,Milwaukee Bucks,119,125,244,6,109.1,115.9,225.0,8.1,0.751,True,True
2024-25,0022400266,2024-11-23,Memphis Grizzlies,Chicago Bulls,142,131,273,-11,119.8,121.2,241.1,0.2,0.507,True,False
2024-25,0022400265,2024-11-23,Detroit Pistons,Orlando Magic,100,111,211,11,114.4,112.7,227.2,2.0,0.565,True,True
2024-25,0022400270,2024-11-23,Denver Nuggets,Los Angeles Lakers,127,102,229,-25,116.4,116.6,233.0,1.8,0.5606,True,False
2024-25,0022400272,2024-11-24,Washington Wizards,Indiana Pacers,103,115,218,12,110.8,117.7,228.5,9.4,0.7841,True,True
2024-25,0022400276,2024-11-24,Brooklyn Nets,Sacramento Kings,108,103,211,-5,107.5,115.1,222.6,6.6,0.7076,True,False
2024-25,0022400274,2024-11-24,LA Clippers,Philadelphia 76ers,125,99,224,-26,110.8,115.0,225.8,-2.0,0.4325,False,False
2024-25,0022400275,2024-11-24,Toronto Raptors,Cleveland Cavaliers,108,122,230,14,112.8,121.9,234.7,8.9,0.7719,True,True
2024-25,0022400271,2024-11-24,Minnesota Timberwolves,Boston Celtics,105,107,212,2,113.4,118.3,231.7,5.0,0.6623,True,True
2024-25,0022400273,2024-11-24,Dallas Mavericks,Miami Heat,118,123,241,5,113.0,114.1,227.1,3.8,0.6231,True,True
2024-25,0022400283,2024-11-25,New York Knicks,Denver Nuggets,145,118,263,-27,114.6,119.2,233.8,2.9,0.5958,True,False
2024-25,0022400278,2024-11-25,Toronto Raptors,Detroit Pistons,100,102,202,2,112.5,118.0,230.5,5.7,0.6839,True,True
2024-25,0022400277,2024-11-25,Orlando Magic,Charlotte Hornets,95,84,179,-11,107.4,111.6,219.0,-1.0,0.4681,False,False
2024-25,0022400284,2024-11-25,Brooklyn Nets,Golden State Warriors,128,120,248,-8,109.5,114.3,223.8,7.7,0.7401,True,False
2024-25,0022400281,2024-11-25,LA Clippers,Boston Celtics,94,126,220,32,112.7,119.1,231.8,5.0,0.6623,True,True
2024-25,0022400282,2024-11-25,Portland Trail Blazers,Memphis Grizzlies,98,123,221,25,114.6,120.9,235.5,6.3,0.6998,True,True
2024-25,0022400280,2024-11-25,Dallas Mavericks,Atlanta Hawks,129,119,248,-10,115.5,118.4,234.0,3.1,0.6016,True,False
2024-25,0022400285,2024-11-25,Oklahoma City Thunder,Sacramento Kings,130,109,239,-21,116.5,121.0,237.5,-2.4,0.4207,False,False
2024-25,0022400279,2024-11-25,New Orleans Pelicans,Indiana Pacers,110,114,224,4,112.0,116.1,228.1,8.2,0.7521,True,True
2024-25,0022400039,2024-11-26,Los Angeles Lakers,Phoenix Suns,100,127,227,27,111.2,115.6,226.8,1.1,0.5368,True,True
2024-25,0022400035,2024-11-26,Chicago Bulls,Washington Wizards,127,108,235,-19,115.0,114.7,229.7,-1.8,0.4414,False,False
2024-25,0022400037,2024-11-26,Houston Rockets,Minnesota Timberwolves,117,111,228,-6,114.1,117.7,231.8,3.1,0.6031,True,False
2024-25,0022400038,2024-11-26,San Antonio Spurs,Utah Jazz,128,115,243,-13,112.1,114.3,226.4,0.1,0.504,True,False
2024-25,0022400036,2024-11-26,Milwaukee Bucks,Miami Heat,106,103,209,-3,113.7,114.9,228.6,2.1,0.5695,True,False
2024-25,0022400294,2024-11-27,Sacramento Kings,Minnesota Timberwolves,115,104,219,-11,114.6,115.7,230.3,4.9,0.6596,True,False
2024-25,0022400296,2024-11-27,Los Angeles Lakers,San Antonio Spurs,119,101,220,-18,112.8,115.9,228.7,1.2,0.5398,True,False
2024-25,0022400289,2024-11-27,Chicago Bulls,Orlando Magic,119,133,252,14,115.5,113.7,229.2,3.6,0.6189,True,True
2024-25,0022400298,2024-11-27,Denver Nuggets,Utah Jazz,122,103,225,-19,115.7,115.1,230.8,-2.9,0.4061,False,False
2024-25,0022400288,2024-11-27,Portland Trail Blazers,Indiana Pacers,114,121,235,7,112.6,118.1,230.7,5.2,0.6664,True,True
2024-25,0022400299,2024-11-27,Oklahoma City Thunder,Golden State Warriors,105,101,206,-4,118.5,120.2,238.7,-1.2,0.4592,False,False
2024-25,0022400293,2024-11-27,Detroit Pistons,Memphis Grizzlies,111,131,242,20,117.2,121.8,239.0,4.1,0.6345,True,True
2024-25,0022400295,2024-11-27,Toronto Raptors,New Orleans Pelicans,119,93,212,-26,109.5,114.8,224.3,0.6,0.5189,True,False
2024-25,0022400291,2024-11-27,LA Clippers,Washington Wizards,121,96,217,-25,112.6,114.0,226.6,-4.7,0.3478,False,False
2024-25,0022400287,2024-11-27,Atlanta Hawks,Cleveland Cavaliers,135,124,259,-11,116.8,123.1,239.9,7.6,0.7377,True,False
2024-25,0022400292,2024-11-27,New York Knicks,Dallas Mavericks,114,129,243,15,114.3,115.8,230.1,0.6,0.5204,True,True
2024-25,0022400290,2024-11-27,Houston Rockets,Philadelphia 76ers,122,115,237,-7,111.6,115.1,226.7,-1.9,0.4369,False,False
2024-25,0022400297,2024-11-27,Brooklyn Nets,Phoenix Suns,127,117,244,-10,106.3,114.0,220.3,4.9,0.6596,True,False
2024-25,0022400286,2024-11-27,Miami Heat,Charlotte Hornets,98,94,192,-4,109.7,110.8,220.5,-1.2,0.4592,False,False
2024-25,0022400047,2024-11-29,Boston Celtics,Chicago Bulls,138,129,267,-9,117.1,118.2,235.3,-2.0,0.4355,False,False
2024-25,0022400049,2024-11-29,Sacramento Kings,Portland Trail Blazers,106,115,221,9,114.3,113.8,228.1,1.5,0.5502,True,True
2024-25,0022400041,2024-11-29,Cleveland Cavaliers,Atlanta Hawks,101,117,218,16,120.1,119.8,239.9,-1.6,0.4458,False,True
2024-25,0022400046,2024-11-29,Toronto Raptors,Miami Heat,111,121,232,10,110.9,114.9,225.8,5.0,0.6609,True,True
2024-25,0022400040,2024-11-29,New York Knicks,Charlotte Hornets,99,98,197,-1,112.9,110.6,223.5,-2.9,0.4061,False,False
2024-25,0022400044,2024-11-29,LA Clippers,Minnesota Timberwolves,92,93,185,1,113.3,117.6,230.9,3.0,0.5987,True,True
2024-25,0022400042,2024-11-29,New Orleans Pelicans,Memphis Grizzlies,109,120,229,11,113.9,118.9,232.8,9.3,0.7808,True,True
2024-25,0022400048,2024-11-29,Oklahoma City Thunder,Los Angeles Lakers,101,93,194,-8,116.8,120.1,236.9,-2.1,0.4296,False,False
2024-25,0022400043,2024-11-29,Orlando Magic,Brooklyn Nets,123,100,223,-23,106.6,111.6,218.3,-0.2,0.4935,False,False
2024-25,0022400045,2024-11-29,Detroit Pistons,Indiana Pacers,130,106,236,-24,115.2,119.0,234.3,3.0,0.5987,True,False
2024-25,0022400304,2024-11-30,Dallas Mavericks,Utah Jazz,106,94,200,-12,112.2,114.9,227.1,-0.6,0.4816,False,False
2024-25,0022400300,2024-11-30,Atlanta Hawks,Charlotte Hornets,107,104,211,-3,114.1,113.2,227.3,-0.6,0.4816,False,False
2024-25,0022400301,2024-11-30,Philadelphia 76ers,Detroit Pistons,111,96,207,-15,111.9,115.1,227.0,6.8,0.714,True,False
2024-25,0022400303,2024-11-30,Golden State Warriors,Phoenix Suns,105,113,218,8,111.3,117.3,228.6,0.2,0.507,True,True
2024-25,0022400302,2024-11-30,Washington Wizards,Milwaukee Bucks,114,124,238,10,110.6,117.0,227.6,9.6,0.7874,True,True
2024-25,0022400312,2024-12-01,Dallas Mavericks,Portland Trail Blazers,137,131,268,-6,113.7,114.6,228.4,2.4,0.5783,True,False
2024-25,0022400305,2024-12-01,Orlando Magic,Brooklyn Nets,100,92,192,-8,106.6,111.6,218.3,-0.2,0.4935,False,False
2024-25,0022400314,2024-12-01,Denver Nuggets,LA Clippers,122,126,248,4,118.1,116.1,234.3,3.5,0.6146,True,True
2024-25,0022400306,2024-12-01,Indiana Pacers,Memphis Grizzlies,121,136,257,15,118.0,121.8,239.8,4.1,0.6345,True,True
2024-25,0022400310,2024-12-01,Oklahoma City Thunder,Houston Rockets,116,119,235,3,118.6,120.5,239.0,-0.6,0.4801,False,True
2024-25,0022400308,2024-12-01,New Orleans Pelicans,New York Knicks,85,118,203,33,110.3,115.5,225.7,9.0,0.7741,True,True
2024-25,0022400311,2024-12-01,Los Angeles Lakers,Utah Jazz,105,104,209,-1,112.0,114.3,226.3,-1.7,0.4443,False,False
2024-25,0022400309,2024-12-01,Miami Heat,Toronto Raptors,116,119,235,3,111.9,113.9,225.8,1.0,0.5339,True,True
2024-25,0022400313,2024-12-01,San Antonio Spurs,Sacramento Kings,127,125,252,-2,112.6,116.6,229.3,4.5,0.6471,True,False
2024-25,0022400307,2024-12-01,Boston Celtics,Cleveland Cavaliers,111,115,226,4,116.3,120.9,237.3,2.9,0.5958,True,True
2024-25,0022400318,2024-12-02,Los Angeles Lakers,Minnesota Timberwolves,80,109,189,29,113.7,116.0,229.7,4.7,0.6513,True,True
2024-25,0022400316,2024-12-02,Miami Heat,Boston Celtics,89,108,197,19,111.0,117.4,228.3,7.0,0.7216,True,True
2024-25,0022400315,2024-12-02,New Orleans Pelicans,Atlanta Hawks,112,124,236,12,112.9,116.6,229.4,6.7,0.7127,True,True
2024-25,0022400317,2024-12-02,Brooklyn Nets,Chicago Bulls,102,128,230,26,110.3,116.2,226.5,5.6,0.6786,True,True
2024-25,0022400055,2024-12-03,Utah Jazz,Oklahoma City Thunder,106,133,239,27,115.7,119.0,234.6,12.8,0.8571,True,True
2024-25,0022400050,2024-12-03,Philadelphia 76ers,Charlotte Hornets,110,104,214,-6,109.5,109.3,218.8,1.8,0.5591,True,False
2024-25,0022400059,2024-12-03,Houston Rockets,Sacramento Kings,111,120,231,9,112.8,118.4,231.3,1.2,0.5398,True,True
2024-25,0022400053,2024-12-03,Orlando Magic,New York Knicks,106,121,227,15,108.0,117.5,225.5,4.9,0.6582,True,True
2024-25,0022400054,2024-12-03,Indiana Pacers,Toronto Raptors,111,122,233,11,115.8,115.4,231.2,0.3,0.5085,True,True
2024-25,0022400056,2024-12-03,Memphis Grizzlies,Dallas Mavericks,116,121,237,5,117.7,119.6,237.3,0.3,0.5115,True,True
2024-25,0022400057,2024-12-03,San Antonio Spurs,Phoenix Suns,93,104,197,11,111.3,115.6,226.9,2.9,0.5958,True,True
2024-25,0022400051,2024-12-03,Washington Wizards,Cleveland Cavaliers,87,118,205,31,111.1,120.8,232.0,12.6,0.8537,True,True
2024-25,0022400052,2024-12-03,Milwaukee Bucks,Detroit Pistons,128,107,235,-21,115.4,118.0,233.4,2.9,0.5944,True,False
2024-25,0022400060,2024-12-03,Portland Trail Blazers,LA Clippers,105,127,232,22,112.8,116.0,228.8,6.4,0.7037,True,True
2024-25,0022400058,2024-12-03,Golden State Warriors,Denver Nuggets,115,119,234,4,113.7,121.2,234.9,3.3,0.6074,True,True
2024-25,0022400324,2024-12-04,Minnesota Timberwolves,LA Clippers,108,80,188,-28,114.6,116.3,230.9,3.0,0.5987,True,False
2024-25,0022400321,2024-12-04,Los Angeles Lakers,Miami Heat,93,134,227,41,112.8,113.5,226.3,2.6,0.5871,True,True
2024-25,0022400323,2024-12-04,Atlanta Hawks,Milwaukee Bucks,119,104,223,-15,116.2,119.2,235.5,4.6,0.6485,True,False
2024-25,0022400320,2024-12-04,Indiana Pacers,Brooklyn Nets,90,99,189,9,112.8,112.4,225.2,-1.2,0.4592,False,True
2024-25,0022400319,2024-12-04,Detroit Pistons,Boston Celtics,120,130,250,10,114.1,119.0,233.1,6.3,0.6998,True,True
2024-25,0022400322,2024-12-04,Orlando Magic,Philadelphia 76ers,106,102,208,-4,106.7,114.1,220.8,0.3,0.5085,True,False
2024-25,0022400328,2024-12-05,Oklahoma City Thunder,Toronto Raptors,129,92,221,-37,118.2,118.2,236.4,-4.5,0.3548,False,False
2024-25,0022400326,2024-12-05,Dallas Mavericks,Washington Wizards,137,101,238,-36,113.3,112.8,226.1,-1.9,0.4369,False,False
2024-25,0022400327,2024-12-05,Charlotte Hornets,New York Knicks,101,125,226,24,107.6,115.9,223.5,8.9,0.7696,True,True
2024-25,0022400325,2024-12-05,Denver Nuggets,Cleveland Cavaliers,114,126,240,12,118.4,121.3,239.7,5.4,0.6745,True,True
2024-25,0022400329,2024-12-05,Sacramento Kings,Memphis Grizzlies,110,115,225,5,117.2,119.9,237.1,4.8,0.6554,True,True
2024-25,0022400330,2024-12-05,Phoenix Suns,New Orleans Pelicans,124,126,250,2,111.3,111.9,223.2,0.1,0.504,True,True
2024-25,0022400332,2024-12-05,Houston Rockets,Golden State Warriors,93,99,192,6,114.8,117.7,232.5,2.4,0.5783,True,True
2024-25,0022400331,2024-12-05,Chicago Bulls,San Antonio Spurs,139,124,263,-15,114.7,118.5,233.1,2.5,0.5812,True,False
2024-25,0022400333,2024-12-06,Orlando Magic,Philadelphia 76ers,94,102,196,8,106.7,114.1,220.8,0.3,0.5085,True,True
2024-25,0022400337,2024-12-06,Sacramento Kings,San Antonio Spurs,140,113,253,-27,113.6,115.6,229.3,1.5,0.5487,True,False
2024-25,0022400335,2024-12-06,Milwaukee Bucks,Boston Celtics,105,111,216,6,114.2,118.8,233.0,6.2,0.6958,True,True
2024-25,0022400338,2024-12-06,Minnesota Timberwolves,Golden State Warriors,107,90,197,-17,114.7,116.9,231.5,2.2,0.5739,True,False
2024-25,0022400334,2024-12-06,Los Angeles Lakers,Atlanta Hawks,132,134,266,2,115.3,117.9,233.2,2.0,0.565,True,True
2024-25,0022400336,2024-12-06,Indiana Pacers,Chicago Bulls,132,123,255,-9,117.0,119.3,236.3,1.3,0.5443,True,False
2024-25,0022400339,2024-12-06,Utah Jazz,Portland Trail Blazers,141,99,240,-42,112.0,113.2,225.3,5.9,0.6893,True,False
2024-25,0022400345,2024-12-07,Memphis Grizzlies,Boston Celtics,127,121,248,-6,117.6,121.0,238.7,5.2,0.6664,True,False
2024-25,0022400346,2024-12-07,Phoenix Suns,Miami Heat,111,121,232,10,112.6,112.0,224.6,4.5,0.6471,True,True
2024-25,0022400343,2024-12-07,Detroit Pistons,New York Knicks,120,111,231,-9,113.4,118.4,231.8,3.9,0.626,True,False
2024-25,0022400341,2024-12-07,Denver Nuggets,Washington Wizards,113,122,235,9,116.8,113.0,229.8,-4.2,0.3632,False,True
2024-25,0022400344,2024-12-07,Dallas Mavericks,Toronto Raptors,125,118,243,-7,114.4,114.4,228.8,1.8,0.5591,True,False
2024-25,0022400340,2024-12-07,Cleveland Cavaliers,Charlotte Hornets,116,102,218,-14,116.7,112.7,229.3,-5.2,0.3327,False,False
2024-25,0022400342,2024-12-07,Oklahoma City Thunder,New Orleans Pelicans,119,109,228,-10,115.5,117.8,233.2,-6.9,0.2826,False,False
2024-25,0022400356,2024-12-08,Houston Rockets,LA Clippers,117,106,223,-11,114.8,117.1,231.9,3.1,0.6031,True,False
2024-25,0022400355,2024-12-08,Minnesota Timberwolves,Golden State Warriors,106,114,220,8,114.7,116.9,231.5,2.2,0.5739,True,True
2024-25,0022400348,2024-12-08,Milwaukee Bucks,Brooklyn Nets,118,113,231,-5,112.2,112.1,224.3,-1.4,0.4547,False,False
2024-25,0022400347,2024-12-08,Philadelphia 76ers,Chicago Bulls,108,100,208,-8,112.9,116.2,229.0,5.1,0.665,True,False
2024-25,0022400353,2024-12-08,Memphis Grizzlies,Washington Wizards,140,112,252,-28,117.5,115.7,233.1,-4.6,0.352,False,False
2024-25,0022400354,2024-12-08,New Orleans Pelicans,San Antonio Spurs,116,121,237,5,110.4,114.6,225.0,6.0,0.6906,True,True
2024-25,0022400350,2024-12-08,Denver Nuggets,Atlanta Hawks,141,111,252,-30,119.0,118.7,237.7,0.8,0.5264,True,False
2024-25,0022400351,2024-12-08,Cleveland Cavaliers,Miami Heat,113,122,235,9,117.4,115.4,232.9,-1.0,0.4681,False,True
2024-25,0022400357,2024-12-08,Utah Jazz,Sacramento Kings,97,141,238,44,111.1,115.8,226.9,7.4,0.7315,True,True
2024-25,0022400358,2024-12-08,Portland Trail Blazers,Los Angeles Lakers,98,107,205,9,111.1,116.5,227.6,4.8,0.654,True,True
2024-25,0022400349,2024-12-08,Charlotte Hornets,Indiana Pacers,113,109,222,-4,109.3,116.6,225.9,8.0,0.7474,True,False
2024-25,0022400352,2024-12-08,Phoenix Suns,Orlando Magic,110,115,225,5,113.4,109.6,223.0,4.3,0.6387,True,True
2024-25,0022400359,2024-12-09,New York Knicks,Toronto Raptors,113,108,221,-5,115.1,113.7,228.8,-0.6,0.4801,False,False
2024-25,0022401201,2024-12-10,Orlando Magic,Milwaukee Bucks,109,114,223,5,109.5,117.5,227.0,4.2,0.6359,True,True
2024-25,0022401203,2024-12-10,Dallas Mavericks,Oklahoma City Thunder,104,118,222,14,117.4,120.3,237.7,9.3,0.7797,True,True
2024-25,0022401202,2024-12-11,Atlanta Hawks,New York Knicks,108,100,208,-8,114.7,119.3,234.0,5.3,0.6705,True,False
2024-25,0022401204,2024-12-11,Golden State Warriors,Houston Rockets,90,91,181,1,114.7,117.8,232.5,3.6,0.6189,True,True
2024-25,0022401206,2024-12-12,Toronto Raptors,Miami Heat,104,114,218,10,110.9,114.9,225.8,5.0,0.6609,True,True
2024-25,0022401205,2024-12-12,Detroit Pistons,Boston Celtics,99,123,222,24,114.1,119.0,233.1,6.3,0.6998,True,True
2024-25,0022401207,2024-12-12,Sacramento Kings,New Orleans Pelicans,111,109,220,-2,112.4,113.2,225.5,-1.5,0.4503,False,False
2024-25,0022401209,2024-12-13,Indiana Pacers,Philadelphia 76ers,121,107,228,-14,112.9,114.9,227.7,-0.8,0.4741,False,False
2024-25,0022401212,2024-12-13,Charlotte Hornets,Chicago Bulls,95,109,204,14,110.3,116.9,227.2,6.3,0.7011,True,True
2024-25,0022401211,2024-12-13,Brooklyn Nets,Memphis Grizzlies,119,135,254,16,111.3,118.6,229.9,8.4,0.7569,True,True
2024-25,0022401214,2024-12-13,Phoenix Suns,Utah Jazz,134,126,260,-8,111.8,112.8,224.6,0.2,0.507,True,False
2024-25,0022401215,2024-12-13,San Antonio Spurs,Portland Trail Blazers,118,116,234,-2,113.6,114.1,227.6,3.0,0.6002,True,False
2024-25,0022401210,2024-12-13,Los Angeles Lakers,Minnesota Timberwolves,87,97,184,10,113.7,116.0,229.7,4.7,0.6513,True,True
2024-25,0022401208,2024-12-13,Washington Wizards,Cleveland Cavaliers,105,115,220,10,111.1,120.8,232.0,12.6,0.8537,True,True
2024-25,0022401213,2024-12-13,LA Clippers,Denver Nuggets,98,120,218,22,113.1,121.1,234.3,2.5,0.5827,True,True
2024-25,0022401219,2024-12-15,Portland Trail Blazers,Phoenix Suns,109,116,225,7,109.5,116.3,225.8,2.9,0.5944,True,True
2024-25,0022401228,2024-12-15,Dallas Mavericks,Golden State Warriors,143,133,276,-10,114.7,116.4,231.2,5.0,0.6623,True,False
2024-25,0022401216,2024-12-15,New Orleans Pelicans,Indiana Pacers,104,119,223,15,112.0,116.1,228.1,8.2,0.7521,True,True
2024-25,0022401227,2024-12-15,New York Knicks,Orlando Magic,100,91,191,-9,114.5,111.0,225.5,1.1,0.5368,True,False
2024-25,0022401220,2024-12-15,Memphis Grizzlies,Los Angeles Lakers,110,116,226,6,117.2,119.3,236.5,1.5,0.5487,True,True
2024-25,0022401217,2024-12-15,Boston Celtics,Washington Wizards,112,98,210,-14,114.8,112.8,227.5,-6.7,0.2877,False,False
2024-25,0022401218,2024-12-15,Minnesota Timberwolves,San Antonio Spurs,106,92,198,-14,113.0,116.8,229.8,-0.5,0.4845,False,False
2024-25,0022401223,2024-12-16,Chicago Bulls,Toronto Raptors,122,121,243,-1,116.1,116.4,232.5,1.9,0.5636,True,False
2024-25,0022401221,2024-12-16,Miami Heat,Detroit Pistons,124,125,249,1,112.1,116.6,228.8,3.8,0.6231,True,True
2024-25,0022401226,2024-12-16,Utah Jazz,LA Clippers,107,144,251,37,113.0,114.5,227.6,9.3,0.7819,True,True
2024-25,0022401225,2024-12-16,Denver Nuggets,Sacramento Kings,130,129,259,-1,116.2,117.5,233.6,1.6,0.5517,True,False
2024-25,0022401224,2024-12-16,Cleveland Cavaliers,Brooklyn Nets,130,101,231,-29,115.9,112.7,228.6,-4.4,0.3562,False,False
2024-25,0022401222,2024-12-16,Philadelphia 76ers,Charlotte Hornets,121,108,229,-13,109.5,109.3,218.8,1.8,0.5591,True,False
2024-25,0022400364,2024-12-19,Brooklyn Nets,Toronto Raptors,101,94,195,-7,109.2,112.3,221.5,4.5,0.6457,True,False
2024-25,0022400371,2024-12-19,Denver Nuggets,Portland Trail Blazers,124,126,250,2,117.2,114.9,232.0,0.1,0.5025,True,True
2024-25,0022400360,2024-12-19,Utah Jazz,Detroit Pistons,126,119,245,-7,112.9,115.8,228.8,8.1,0.7498,True,False
2024-25,0022400369,2024-12-19,Indiana Pacers,Phoenix Suns,120,111,231,-9,112.8,117.2,230.0,0.7,0.5234,True,False
2024-25,0022400372,2024-12-19,Los Angeles Lakers,Sacramento Kings,113,100,213,-13,112.5,116.6,229.1,2.7,0.59,True,False
2024-25,0022400363,2024-12-19,Chicago Bulls,Boston Celtics,117,108,225,-9,115.2,120.1,235.3,8.0,0.7462,True,False
2024-25,0022400362,2024-12-19,Charlotte Hornets,Washington Wizards,114,123,237,9,108.0,111.4,219.5,1.6,0.5517,True,True
2024-25,0022400361,2024-12-19,Oklahoma City Thunder,Orlando Magic,105,99,204,-6,117.5,115.4,233.0,-2.8,0.409,False,False
2024-25,0022400367,2024-12-19,New York Knicks,Minnesota Timberwolves,133,107,240,-26,114.7,115.8,230.4,3.4,0.6117,True,False
2024-25,0022400368,2024-12-19,LA Clippers,Dallas Mavericks,118,95,213,-23,112.9,117.7,230.6,0.2,0.507,True,False
2024-25,0022400370,2024-12-19,Atlanta Hawks,San Antonio Spurs,126,133,259,7,114.9,118.4,233.2,2.2,0.5739,True,True
2024-25,0022400365,2024-12-19,New Orleans Pelicans,Houston Rockets,113,133,246,20,112.2,114.8,227.0,9.3,0.7808,True,True
2024-25,0022400366,2024-12-19,Golden State Warriors,Memphis Grizzlies,93,144,237,51,116.4,121.9,238.3,3.6,0.6189,True,True
